MedDRA_ID	Description	Model	Fold1	Fold2	Fold3	Fold4	Fold5	N_significant_folds
10013935	Dysmenorrhoea	CS	8.043243376904e-4	0.00249340508968824	0.05820041783853033	1.6253800443676004e-8	0.00213093302675011	4
10013946	Dyspepsia	CS	4.888121742549948e-5	1.8065053226130186e-8	0.00435329696052478	2.9410017229211904e-12	3.5026908248028e-4	5
10013968	Dyspnoea	CS	2.1483403614925533e-5	1.7225203823709184e-5	4.4453782468684765e-5	4.5926582239223904e-11	4.742108428666522e-6	5
10013990	Dysuria	CS	0.01632673144610683	0.00128878870779501	0.00132970342944452	6.548023291289254e-9	0.00671011503592668	5
10014004	Ear disorder	CS	0.3943846426224521	0.07830460440609266	0.06951829758780202	0.1543537315705537	0.3652502703811708	0
10014020	Ear pain	CS	0.03237315683265259	0.00900525841587135	0.00272438386959958	1.6985046689080588e-5	0.02351463284584366	5
10014080	Ecchymosis	CS	0.01844234024275164	0.18437240291016288	0.03925786854082774	2.4669737037790617e-8	0.0037100327097869	4
10014184	Eczema	CS	0.10885982959775752	0.00590439323852176	0.01201957776956015	0.00607908950721585	2.2957695560734e-4	4
10030095	Oedema	CS	9.727836782885687e-6	0.10317041999258696	1.4217464297661e-4	6.898774789571077e-8	0.00248380040560547	4
10048961	Localised oedema	CS	0.9857719004494404	0.6526193533374672	0.7774857912478024	0.6486366545711312	0.1914321408761735	0
10061169	Embolism	CS	0.00130446172462373	0.02648607440199017	4.0357091606685e-4	3.1398633149497e-4	0.03315450040712491	5
10014551	Emotional disorder	CS	0.0018429686572821	0.422110945728738	0.2162124772554786	0.0049355082850765	0.4454396354903587	2
10014695	Endocrine disorder	CS	0.00838519366092089	0.02619819110836502	0.16790354709755617	1.4778948401776e-4	0.1596000729486864	3
10014801	Endophthalmitis	CS	0.4553331398031176	0.1305545009291258	0.01011940480250813	0.15383471111996372	0.2960677477980808	1
10014866	Enteritis	CS	0.00224970892928043	0.27378005259107263	0.279669539083895	0.02127398197518076	0.5281572159168699	2
10014893	Enterocolitis	CS	8.6187423840379e-4	0.0540208520187466	0.06632005240250811	0.00502126297369813	3.9784091399179794e-5	3
10037128	Pseudomembranous colitis	CS	2.101543918999221e-8	1.8283173965786587e-8	7.79466967181218e-10	2.1251212160900877e-8	6.4405037120611e-10	5
10014928	Enuresis	CS	0.07229107537366179	0.07168212313861107	0.06495439384841938	0.45179673070770066	0.32511546510936173	0
10014950	Eosinophilia	CS	5.517421527789284e-11	7.926790402534271e-9	2.9835719122811373e-6	7.084244812344371e-10	4.350796634227957e-10	5
10044223	Toxic epidermal necrolysis	CS	5.641585576271432e-9	7.35109387441016e-10	8.771158056970128e-6	5.149537572905409e-8	2.303082389260379e-9	5
10015000	Epididymitis	CS	0.00584537932569627	0.00612031988767707	0.08771219753450854	0.00303504289232613	0.4648269979565162	3
10015037	Epilepsy	CS	0.07646344547691708	0.24696330674988493	0.00450006231085102	2.9914139790273e-4	0.00925790224438091	3
10018100	Generalised tonic-clonic seizure	CS	0.05998091258830079	0.0100222165059987	0.3481315340828758	0.08322859991202675	0.1764041808882352	1
10015090	Epistaxis	CS	8.4346571661911e-4	4.498598876992866e-7	8.999808831778625e-5	3.125293190295606e-12	1.1282041274451e-4	5
10015137	Eructation	CS	6.3122005734293e-4	5.2187093958557e-4	0.08129355690551465	1.1274873520651934e-5	0.06235437758636773	3
10015218	Erythema multiforme	CS	7.641335108991943e-9	1.0867484522906e-4	1.3698707644281e-4	1.1518565165808644e-11	3.850798545496098e-6	5
10015226	Erythema nodosum	CS	0.00108837124033409	4.7713765259148e-4	0.00290499624148117	4.6875245151788e-4	5.5604406882449e-4	5
10030194	Oesophageal stenosis	CS	0.4059334290616723	0.8823876520470537	0.3501754731554584	0.0147176746569035	0.01387823957238196	2
10030216	Oesophagitis	CS	1.5864316531067e-4	5.7698000010314e-4	0.00206005098597379	2.5655584029102905e-7	0.01577252818620339	5
10017885	Gastrooesophageal reflux disease	CS	0.03008411235028499	0.00121640875279559	0.01939175157269987	9.2367837927145e-4	0.05901103404121839	4
10037844	Rash	CS	5.201717292837e-4	0.02940892835288972	0.09368322417515318	7.505083378458506e-6	1.0301628085283996e-5	4
10064990	Skin abrasion	CS	0.1289657710710342	0.3402422013824381	0.01519862716158715	0.05166857053641635	0.07087495404621391	1
10015683	Exophthalmos	CS	0.00128097711455064	4.5002343907681e-4	1.6811385799722e-4	0.00200569558743637	0.00984354531158309	5
10015832	Extrapyramidal disorder	CS	5.226645600105547e-10	1.6091439172006093e-7	4.267779508388468e-5	7.736534179799925e-7	1.0724047809859977e-6	5
10015866	Extravasation	CS	6.477674539547e-4	2.304717200452128e-6	0.06561846861253941	2.8849803747379e-4	1.7741049107273e-4	4
10059159	Congenital eye disorder	CS	0.3378083739833184	0.00313743066449638	0.5198569757836659	0.05557759486200004	0.1612467511151774	1
10054716	Disorder of globe	CS	0.00450221190468169	3.174366427145127e-5	0.00653549984678609	8.07831319962304e-5	0.00423802031941367	5
10015926	Eye haemorrhage	CS	0.00988741383839415	0.00265908639323638	0.2118997029690911	4.33170311641984e-8	0.22568266326544145	3
10015929	Eye infection	CS	0.07027840525166723	0.00171359533025653	0.14551662192332682	0.00152847688066535	0.01241329285067615	3
10016059	Facial pain	CS	0.29449112784917086	0.18794079639921013	0.32003627111090943	0.09952859208930637	0.09536634905834036	0
10016062	Facial paralysis	CS	0.26005338703930025	0.6282292736356714	0.0797122809585376	0.02598778641654335	0.01145323142337827	2
10028293	Muscle contractions involuntary	CS	0.01145324017431406	0.00714208531411985	0.01516177182135224	5.179084352719792e-5	0.00796205572152883	5
10016256	Fatigue	CS	3.199963914146926e-7	1.673935667970062e-5	0.00119500801251596	3.1571250761107447e-9	2.5718499410915637e-5	5
10019708	Hepatic steatosis	CS	0.2275832395921351	0.15906603865717728	0.7868724307567899	0.6605795668895127	0.3338799815011241	0
10077605	Anal incontinence	CS	0.12282325966226398	0.04856028925890577	0.3766462983775059	0.02779002819409878	0.3694075361773768	2
