MedDRA_ID	Description	Model	Fold1	Fold2	Fold3	Fold4	Fold5	N_significant_folds
10015151	Erythemas	CS	0.00200486596230464	0.03820027738363094	1.6140866192445e-4	3.7344367006963e-4	1.8641538615928e-4	5
10002700	Anterior pituitary hyperfunction	CS	1.0077043403655512e-5	0.02065449124717766	0.08558197076790297	5.6531503624799e-4	0.3185196519772915	3
10027428	Metabolic disorders NEC	CS	1.532722038266929e-5	0.00525248242957966	4.6730716867739616e-5	2.4131388850503056e-5	5.268530181815318e-5	5
10080711	Musculoskeletal and connective tissue conditions NEC	CS	0.05516343000572057	1.7928397491184e-4	0.1135977937062322	2.187937568225977e-8	7.169902911661826e-5	3
10052741	Endocrine and metabolic secondary hypertension	CS	6.026906330241153e-5	0.00441583814386418	9.086636169915048e-7	0.02053072969962281	1.710449189887631e-5	5
10033646	Acute and chronic pancreatitis	CS	1.222034056381e-4	1.892710668396059e-7	1.064209974359908e-6	1.4182282356262346e-11	1.067991515403117e-5	5
10021950	Inflammations	CS	0.00534048416815507	0.1690053254516926	0.16065447933172816	2.1031912443192e-4	0.00886341841357627	3
10046309	Upper respiratory tract infections	CS	1.2613241385081e-4	3.04725017482984e-6	0.00109615882580204	2.5848408945671253e-8	6.0338445244927545e-6	5
10045573	Upper respiratory tract infections NEC	CS	1.3311567591442e-4	4.03097579678099e-6	0.00127688988703916	1.4493765181140975e-8	6.155889423177174e-6	5
10019833	Hepatocellular damage and hepatitis NEC	CS	1.3852956971453318e-10	1.1886315932262142e-9	3.030331181321984e-9	8.972281940549547e-13	3.148164976147277e-7	5
10000032	Cardiac conduction disorders	CS	2.4632116495920224e-8	1.6139019875086175e-5	1.7721050493248323e-9	7.666397232000746e-5	1.099636367993473e-5	5
10013509	Disturbances in consciousness NEC	CS	1.217199331839178e-7	4.3067391624666e-4	0.00164705483492425	4.135728485734637e-12	2.080602552164857e-7	5
10001343	Adrenal cortical hypofunctions	CS	0.02107807521269317	8.2008363915749e-4	1.5325747109623335e-6	0.00329984962442326	7.355952742462446e-5	5
10003818	Endocrine autoimmune disorders	CS	0.00178711501638836	0.01528442593940893	0.0070900514748436	0.07935272479863248	0.01500715712224946	4
10025198	Lymphatic system disorders NEC	CS	0.00117215675162882	5.7125524266988735e-5	0.03603133563331167	3.1784454476262725e-8	1.831994852421e-4	5
10029105	Neoplasms malignant site unspecified NEC	CS	6.1740761516191e-4	0.0011688785349723	6.5558435326453e-4	0.00882007430754243	0.02084927151213256	5
10029106	Neoplasms benign site unspecified NEC	CS	0.00610025885187458	0.01551269603309254	0.00547734224771438	5.319992319825066e-7	1.5785720988061e-4	5
10018072	General signs and symptoms NEC	CS	0.00962457425907306	1.2770445752741e-4	0.00636560399270237	2.7377075260876184e-6	4.6501205994103456e-5	5
10001341	Adrenal cortical hyperfunctions	CS	6.152555585783912e-6	2.584077552414762e-5	7.19071033998079e-8	7.5765929037789e-4	4.0291201220702895e-11	5
10020774	Vascular hypertensive disorders NEC	CS	5.819391860542872e-5	1.427955675142164e-6	0.01975861970630581	6.976810623314441e-8	9.480494843971524e-10	5
10009737	Coagulation factor deficiencies	CS	0.2031897926634769	0.06437772103714658	0.05802588812225581	0.851215229632422	0.3233908032712829	0
10004209	Behaviour and socialisation disturbances	CS	4.936065095935282e-6	2.31180309946e-4	0.0164545416635523	3.33368559316434e-9	8.825314501694543e-5	5
10011168	Cortical dysfunction NEC	CS	6.2347217468166275e-6	1.2551267972143948e-6	5.405230774254956e-5	1.4573143218550929e-10	4.429363623704352e-7	5
10041427	Specific cognitive ability disturbances	CS	0.15943795320212534	0.00388462895452171	0.552594808103962	8.972690965287465e-5	0.00208318030424984	3
10068299	Fear symptoms and phobic disorders (incl social phobia)	CS	0.1783216783216783	0.03231594077001294	0.4860139860139854	0.04556181566262	0.00120676820937237	3
10029355	Neutropenias	CS	1.6120930738006198e-15	6.1778106860859514e-15	5.217947940556666e-12	1.3651520541583189e-15	1.4421029181233668e-12	5
10012268	Dementia (excl Alzheimer's type)	CS	0.01500715712224946	0.04318535196286409	0.2597671071048575	1.6641128258609146e-5	0.00249625804187829	4
10012289	Dementia NEC	CS	0.01037571331334069	0.04817322598837277	0.3371315503219947	5.5822063007792616e-5	6.6192977228876e-4	4
10006484	Bronchospasm and obstruction	CS	0.11813119772131753	5.9119029660252e-4	0.00106083961242783	7.098273262758868e-6	1.9881986340085074e-6	4
10021064	Hypopigmentation disorders	CS	3.5501196110329384e-6	2.061026616065e-4	0.00216350443519414	2.5714059250353147e-5	0.00119131366495776	5
10000196	Urinary abnormalities	CS	1.498259469758e-4	0.00106114539336309	0.00200618266084284	1.6615037464608885e-11	3.9177075359305e-4	5
10068756	Withdrawal and rebound effects	CS	6.180411846740966e-8	3.1731294701661723e-6	2.9501175595008276e-8	4.446488838789044e-12	9.944657349783504e-8	5
10012219	Deliria	CS	0.01590734722127145	0.00862698947405172	0.05883393726077581	1.6873763305907e-4	0.09692765621644178	3
10079102	Substance related and addictive disorders	CS	7.586937963197315e-6	2.0346577446438796e-9	9.152881080373704e-6	9.458290142190665e-11	4.8031717827491155e-6	5
10027422	Metabolic alkaloses	CS	0.00175223027895273	1.1947856843704542e-5	6.4235734202645e-4	1.2063296677232e-4	5.6858122130693e-4	5
10052737	Atopic disorders	CS	0.08120937631711733	0.02877034973561055	0.03957257027275274	0.5321566599179646	0.12843415418520449	2
10028736	Nasal congestion and inflammations	CS	0.00117899072614462	0.0029675217233807202	0.00322466846366973	0.00287963614766214	0.03278520069729727	5
10001769	Alopecias	CS	7.185501794005969e-8	5.3305943329957766e-8	7.929896471966339e-11	4.074951191522828e-10	0.0012612323142311	5
10027654	Allergic conditions NEC	CS	2.7192020697497e-4	0.03994358117346517	2.9444193503296028e-6	2.504234210358765e-5	2.135600594259479e-6	5
10024972	Lower respiratory tract inflammatory and immunologic conditions	CS	0.18216858652673737	0.2707968451973265	0.2904014180718648	1.1443826903455876e-7	4.533837637710413e-5	2
10001910	Amblyopic vision impairment	CS	0.03163494688736243	0.00272662218543904	0.04869399203787024	0.00108639935072581	0.43268101572386186	4
10013307	Female gonadal function disorders	CS	3.0710853792187274e-7	1.075344540423978e-7	6.898058437083675e-7	3.116410608953141e-9	2.4308960410799607e-5	5
10027341	Menstruation with decreased bleeding	CS	6.085603860248653e-6	0.00130409213278906	6.8994988614331e-4	1.453084469021e-4	4.3667757183249e-4	5
10027177	Memory loss (excl dementia)	CS	5.4529382544028456e-5	9.8103320010424e-4	9.846360884884536e-5	1.033954491422664e-5	5.941229904898171e-5	5
10001956	Amnestic symptoms	CS	5.4529382544028456e-5	0.00118009387702548	9.644078545371512e-5	1.0646394031256296e-5	4.638267198641705e-5	5
10077535	Anaphylactic and anaphylactoid responses	CS	4.140337400580381e-7	6.5404147731965e-4	1.6339099412679e-4	4.495113112590644e-5	7.386860775357643e-8	5
10057181	Vascular hypotensive disorders	CS	1.3593544576499808e-8	1.0347997291410764e-5	7.8265636775846e-4	0.00109207736143138	5.443140583732974e-5	5
10002067	Anaemias NEC	CS	2.068718464017257e-7	1.3032117116818732e-8	6.632935043831247e-8	3.7685151148441393e-11	1.2388238418583e-4	5
10026847	Marrow depression and hypoplastic anaemias	CS	1.7240598742136513e-13	2.3067283359896797e-12	2.4598314964094143e-6	1.1812326915235542e-9	2.056251100840372e-11	5
10002055	Anaemias haemolytic NEC	CS	1.012564440588169e-6	6.2989371563547e-4	9.357064426119448e-7	3.6992376051360744e-11	1.9098364382510076e-9	5
10047627	Vitamin deficiencies NEC	CS	0.00934165557595389	0.15136883949389723	0.13150526071850083	2.4687547290413e-4	0.13473798255117753	2
10002364	Aneurysms and dissections non-site specific	CS	0.9588419770536608	0.853751095717205	0.07485665706727244	0.08554772374170466	0.03028697281999855	1
10014556	Emotional and mood disturbances NEC	CS	5.095157122702309e-8	9.591257212729357e-7	6.272576029849731e-7	4.260405888137425e-6	4.494697767181465e-9	5
10011085	Ischaemic coronary artery disorders	CS	2.4747525178316894e-6	4.043614207624588e-7	2.2241327735539e-4	4.309022236105788e-12	9.785951416581668e-5	5
10065875	Coronary necrosis and vascular insufficiency	CS	1.2667981089877576e-8	4.8997416145207e-4	4.230843374129402e-7	6.954086678468982e-14	1.1719219474770812e-5	5
10002425	Angioedemas	CS	0.00194721155447615	0.01842422697022942	7.337378095645826e-5	2.8669728685533e-4	2.3044072048572903e-6	5
10023855	Laryngeal spasm, oedema and obstruction	CS	1.9227986562482e-4	0.02049602033783894	6.219797060266216e-9	3.1210481125106396e-6	4.6867480105604886e-5	5
10002982	Apocrine and eccrine gland disorders	CS	0.00172591951792199	3.6087560356913e-4	7.8273865292527e-4	2.0807958727072917e-13	9.386316737205024e-8	5
10037514	Pupil disorders	CS	4.8996927950501144e-8	4.597811174936968e-10	9.392530342369368e-7	3.7284104668100045e-11	3.192925956832664e-7	5
10037533	Pupillary signs	CS	1.3975805324634214e-8	4.1359002753721877e-10	9.70623128584105e-7	2.4696928663272344e-11	6.604720759521426e-7	5
10027673	Ocular disorders congenital NEC	CS	0.35116132749120194	0.0029302653639447	0.2991608284916255	0.1043348898644394	0.3713786637157408	1
10068759	Feelings and sensations NEC	CS	3.0255554816503e-4	1.4801749682417e-4	0.03410915396569755	2.5360305330296e-4	1.3171539196277742e-5	5
10003022	Appetite disorders	CS	7.829769702762612e-6	1.7685082916886646e-7	0.00108427715165943	1.0474150199015979e-10	5.50945566428171e-8	5
10030281	Olfactory nerve disorders	CS	0.05238480348559837	0.09000753694176922	0.5418772366109796	6.958651880939419e-6	0.00424751961050733	2
10028731	Nasal disorders NEC	CS	1.2951159348253e-4	1.0286777809672148e-5	6.2433659375642e-4	3.5661986775098243e-9	9.771665161838985e-5	5
10027335	Menstruation and uterine bleeding NEC	CS	3.7676945437550657e-6	1.7370274329678528e-8	7.367962781024388e-5	1.5228269690974876e-11	2.854350019227316e-5	5
10038443	Renal failure and impairment	CS	3.836213198137072e-6	2.627615703499687e-5	1.8853857034876e-4	5.706996568667653e-10	8.520387629647775e-7	5
10002113	Anal and rectal disorders NEC	CS	1.1135747511465e-4	0.12881931838623062	0.28187271498776345	0.00172788967871165	0.222985036559772	2
10002869	Anxiety symptoms	CS	3.138080029907127e-7	1.0269948695186534e-5	6.81776542705716e-5	1.924439329960383e-6	1.9217733508349e-4	5
10068761	Anxiety disorders NEC	CS	0.01002023223120713	0.0281229832556184	0.22632712230906837	0.00711036173226561	0.37882123221344327	3
10057188	Site specific vascular disorders NEC	CS	0.01685501644439951	0.0041865730813183	0.02307786348821123	0.00443061842560916	2.1841660307414e-4	5
10041460	Speech and language abnormalities	CS	4.765887380967598e-7	8.02462559179096e-5	6.190588603771569e-5	1.2281786975122852e-5	5.559210397107658e-6	5
10046313	Upper respiratory tract signs and symptoms	CS	0.00333513451436878	0.0026352874842284	0.00681801024423155	3.5705255485101e-4	0.01218824007491645	5
10006334	Breathing abnormalities	CS	2.4659790144293137e-6	1.9986444343592e-4	2.6175435889236e-4	7.944809737902228e-9	9.23041166205568e-6	5
10022678	Intestinal infections	CS	3.3632202903884046e-11	5.528680930961585e-9	0.03248857230121208	5.3370539604731835e-11	2.8618257564076108e-11	5
10017967	Abdominal and gastrointestinal infections	CS	2.134407981575729e-6	5.0276830725862e-4	2.3930710690144e-4	4.278811660826893e-5	0.00872603495447085	5
10014068	Eating disorders NEC	CS	0.03065728179332195	0.03263839277640386	0.2950819995279117	0.09101984559445948	0.06129050488088897	2
10029294	Neurological and psychiatric procedural complications	CS	0.00125275034578353	0.00567376017083195	0.0013603990596424	5.1057873034832e-4	0.00153083774483791	5
10007952	Central nervous system inflammatory disorders NEC	CS	2.799606049756e-4	0.00985024523502273	0.01249648671341049	4.9965658325588e-4	1.036769013047738e-6	5
10011049	Corneal structural change, deposit and degeneration	CS	0.00118140117511109	4.8565485182803446e-5	0.02536653974604265	0.0279482203743086	0.12513227340693056	4
10037908	Rate and rhythm disorders NEC	CS	6.648986700218109e-9	4.741559766815621e-7	3.062989574728204e-7	1.0631063154096932e-8	5.494085061033385e-10	5
10042600	Supraventricular arrhythmias	CS	1.6114002712993664e-6	3.754139707554826e-7	2.0766865807332e-4	4.715898802536295e-9	1.4563388740683135e-6	5
10029558	Non-site specific necrosis and vascular insufficiency NEC	CS	0.13752384304022036	0.03686061646574219	0.06056252611385963	3.0567058056106e-4	2.1597013696001e-4	3
10047091	Vascular malformations and acquired anomalies	CS	0.00155325278937213	0.01522745685422557	6.537447212759914e-5	1.3147833010385e-4	0.0058320615847225	5
10023226	Joint related signs and symptoms	CS	0.00109371818702126	2.183824480111125e-9	2.8619420779334e-4	8.066528409999847e-11	1.8853449387729645e-5	5
10003284	Arthropathies NEC	CS	0.01490462007533815	0.01609627382859639	3.2897953844656e-4	4.465314800868446e-8	7.525725800627643e-5	5
10070968	Disorders of purine metabolism	CS	1.3804534783942e-4	2.1523486410547433e-5	0.00183600982406696	2.639444405493668e-7	1.2403764364590365e-5	5
10011505	Crystal arthropathic disorders	CS	0.0151326526724364	0.00311190929228035	0.00669312512183626	5.4936779580926246e-5	5.7766924214663e-4	5
10005940	Bone and joint infections	CS	0.00853693412425872	2.8390272196308e-4	0.02341542641884253	0.3836142738644044	0.00683621036695568	4
10027682	Immune and associated conditions NEC	CS	7.8433814014617e-4	0.01067829952367441	4.8390985317678e-4	1.7772654399223956e-5	0.00162776379905325	5
10065874	Psoriatic conditions	CS	0.23445987802500645	0.27808708963140505	0.01018394178872798	0.00171722128238712	0.04641329055200667	3
10039075	Rheumatoid arthritis and associated conditions	CS	0.04982002477384043	0.1906420899984303	0.2890390179615282	0.00205598724618925	0.5747125793653269	2
10039078	Rheumatoid arthropathies	CS	0.05169120295172998	0.20028289670389823	0.2875784363355216	0.00231828719573993	0.5715000190278572	1
10012656	Diabetic complications neurological	CS	0.00908867304701145	0.04019779104652587	0.39309589594986194	0.00261066531900426	0.02991475883825823	4
10057178	Osteoarthropathies	CS	0.05500195429460496	0.1806942825283737	0.00384312514094978	0.03158192397089308	0.2873174111736945	2
10034607	Peripheral neuropathies NEC	CS	0.00977817165048422	0.03313321868055606	6.9297318937633e-4	1.3963348513207e-4	3.5870171977731e-7	5
10017968	Gastrointestinal infections, site unspecified	CS	0.13524112645845254	0.0419769089330422	0.7201148379461131	0.01115076280343984	0.09657608031779366	2
10019283	Heart failure signs and symptoms	CS	1.0158857646563633e-5	9.4843834854365e-4	0.00268367155057448	5.163332640421346e-9	0.00281159082860353	5
10034653	Peritoneal and retroperitoneal disorders	CS	0.0946949122677226	0.29357795200215553	0.26610245965606416	0.00427742479946558	0.00119346154496224	2
10019709	Hepatobiliary signs and symptoms	CS	0.01198488877853608	0.00389405928790917	0.01112575964733222	5.5974015201127686e-5	0.09407708033567684	4
10003550	Asthenic conditions	CS	6.196569261995142e-9	6.589298947987532e-7	1.3275336626685e-4	1.4719604847894462e-11	1.1215541311091617e-5	5
10030063	Ocular sensation disorders	CS	0.00228247432934045	0.00262133089803197	0.02544714552243265	3.6504889584958e-4	1.2264357078772e-4	5
10017578	Gait disturbances	CS	8.171318899101562e-8	1.0616594128383043e-9	3.8597118980963e-4	3.982088457961478e-9	2.688159281826542e-7	5
10072984	Coordination and balance disturbances	CS	6.999865803251789e-7	1.9761212298952737e-8	1.4968532850954e-4	1.8709967021946e-8	8.766210961290636e-9	5
10033979	Parenchymal lung disorders NEC	CS	0.00392226439863374	0.00449332013245215	0.05479173063452513	0.01361480710791239	0.00735155838304305	4
10008752	Choreiform movements	CS	3.4360191010387e-4	0.01952601185416656	7.046768766880759e-5	1.169884483208742e-6	4.7713765259148e-4	5
10027657	Autoimmune disorders NEC	CS	0.00277546448987279	0.14928727109584383	0.0250397132035965	0.06068857425426036	0.2175909094522052	2
10042007	Stereotypies and automatisms	CS	0.0036098740310043	0.2945757426818314	0.00829283694026545	0.01136541031060908	0.03345424399050557	4
10013358	Spermatogenesis and semen disorders	CS	6.4335695746856e-4	0.01189732360908734	0.00832902870427262	0.04177096613039761	0.04260359848195542	5
10040759	Site specific injuries NEC	CS	0.4706661759293339	0.15619260399015616	0.42429149797570864	0.02177333210561267	0.14682685066839052	1
10068757	Musculoskeletal and connective tissue pain and discomfort	CS	4.14189856783788e-6	5.71899846124871e-7	0.00180530206726754	2.821445744045934e-12	9.973524447154852e-7	5
10038932	Retinopathies NEC	CS	0.15717563799877998	0.8917287261124763	0.05743220275702312	2.641268538995e-4	0.09646830228349068	1
10030067	Ocular vascular disorders NEC	CS	0.17194323361748937	0.43155656168419554	0.00252138888142621	1.3553165125744e-4	0.02857605857588424	3
10040054	Sepsis, bacteraemia, viraemia and fungaemia NEC	CS	9.385161376735364e-5	8.291459149847254e-5	1.0056191634195e-4	1.4674419164122291e-5	0.00279761744400209	5
10004047	Bacterial infections NEC	CS	0.00139205297396978	0.01772422899133647	0.10979853612508134	3.879014240938733e-6	0.04107612232820066	4
10004048	Bacterial lower respiratory tract infections	CS	0.01636824998574442	0.04272078900938456	0.26936311847370153	0.01481610304685049	0.18114234715622865	3
10021854	Penile and scrotal infections and inflammations	CS	0.01606683041667595	0.34032544224650185	0.14962263954291172	0.18260948794651788	0.7552237261222225	1
10052778	Gastrointestinal mucosal dystrophies and secretion disorders	CS	0.24078093178827387	0.712743562698192	0.39860139860139815	0.02122327822260215	0.1248558930381441	1
10007962	Central nervous system vascular disorders NEC	CS	0.09595481935695088	0.2308268863730805	0.07002553875563208	0.00116521690315438	0.08798271938229463	1
10008192	Cerebrovascular and spinal necrosis and vascular insufficiency	CS	0.01173086350277952	0.00159074517356897	0.0943305980616751	7.277886169994963e-6	0.02624783324319641	4
10000117	Abnormal behaviour NEC	CS	0.24136945847172855	0.04971183463115184	0.1190829083881874	0.0017980433768082	0.0897874917578243	2
10027362	Mental disorders NEC	CS	4.4724968199827e-4	6.2541894202047765e-6	0.00154120332400461	3.441887793988832e-7	0.00987704312608253	5
10040898	Skin neoplasms benign	CS	0.02062160089570272	0.01487172865858057	0.0809935528132425	0.11613162722066832	0.05168820156352731	2
10004938	Bipolar disorders	CS	0.00918800721963775	0.3445745744281357	0.6646490277698581	0.00106570193421738	0.6486950263031208	2
10018913	Haemolyses NEC	CS	3.489739266942592e-7	1.566009473721968e-5	1.020204342266017e-6	2.3388242375186287e-11	7.996141614406003e-7	5
10005013	Bladder neoplasms malignant	CS	0.10148328762014858	0.18452132338811328	0.6069041040501383	0.02815180500324031	0.05671446326462164	1
10005058	Bladder neoplasms	CS	0.02244875599243931	0.2098222846264748	0.6554254066804557	0.0244575330517756	0.01763193698926178	3
10005037	Bladder disorders NEC	CS	0.00588884799411115	0.5806333039236948	0.20148957934099687	0.11401334679313702	0.22083014387954303	1
10041544	Spinal cord and nerve root disorders NEC	CS	0.34167665103939915	0.32441522172875265	2.4202455826534e-4	0.00287863127208948	2.3859032805983e-4	3
10028639	Myoneurogenic bladder disorders	CS	0.26936311847370153	0.5664351633409707	0.00924126831783775	0.00201846837307733	0.00997545450789535	3
10024292	Leukaemias acute NEC	CS	0.05977984210007932	1.491306348901e-4	0.11178996442154336	5.182746016814965e-5	0.00318979176325023	3
10024445	Lid, lash and lacrimal infections, irritations and inflammations	CS	0.00282340996840203	0.17894240703254244	0.3141384355261029	5.1657453279849e-4	3.1458058211213e-4	3
10012435	Dermatitis and eczema	CS	4.5183348121557e-4	0.00985149312104414	6.7870060860481e-4	4.097840899182532e-5	3.2162502123897506e-6	5
10010722	Conjunctival infections, irritations and inflammations	CS	0.00252456316968048	2.2526120530179e-4	0.01129572648806544	3.560400991688471e-6	1.125469067812765e-5	5
10015909	Eye and eyelid infections	CS	0.00649896463068376	1.1704514243276e-4	0.03844199808616536	3.3264913632241554e-6	3.29640334399665e-5	5
10015992	Eyelid movement disorders	CS	0.7501182236711024	0.00653013257638864	0.01889124614782063	0.03966705500164941	0.12304612169483392	3
10030952	Ocular signs and symptoms NEC	CS	0.00210829585626234	0.00138697285213639	3.6065480366089e-4	6.145119933907054e-7	1.2551723933476608e-6	5
10027699	Skin injuries NEC	CS	0.8876823694339813	0.2126003259346611	0.02826233217562804	6.673102146454896e-5	0.10950542217526764	2
10006555	Bullous conditions	CS	8.440460804126752e-10	3.120349495279839e-5	1.5105519407090607e-5	2.808661146088144e-13	9.838662999932145e-8	5
10053567	Coagulopathies	CS	0.00375712789829743	0.00327581375906417	0.1286271092096561	0.02598360413386515	7.2683338929449e-4	4
10035533	Platelet disorders NEC	CS	0.7354124007941653	0.00400991690700644	0.9130681517518052	0.04347932293295353	0.7222331123587323	2
10047110	Vascular tests NEC (incl blood pressure)	CS	4.5148988291543e-4	0.00125466543311541	0.00247390824656822	7.789443926916772e-5	0.00172406714966227	5
10030045	Ocular infections, inflammations and associated manifestations	CS	0.3808515938440403	0.03750188688817114	4.1609044247282e-4	0.01841088284979798	7.1659745407464e-4	4
10027658	Bone disorders NEC	CS	0.14227419434616945	0.06868746667838121	2.275940328961866e-6	0.02616916019831353	0.01842112970928814	3
10005992	Bone metabolism disorders	CS	7.464776584389771e-7	0.02593578972099215	4.854041754160371e-5	2.007084561804017e-5	0.00248134171470143	5
10027425	Metabolic bone disorders	CS	3.5062613179067746e-6	0.0208844521145297	4.257983207415888e-5	6.077466433472095e-6	0.00116687155598566	5
10018847	Haematological disorders	CS	6.473494024133129e-5	2.3911417386535e-4	0.00873639974733475	0.01929823004196548	0.16614046210578437	4
10040901	Skin neoplasms malignant and unspecified (excl melanoma)	CS	3.981575739744e-4	0.09098831305748556	0.14937518505584668	5.353041305773e-4	0.02231559576334985	3
10007935	Central nervous system and spinal infections	CS	9.5006408138266e-4	0.00559121206418315	0.05415522151275861	0.00366816071463968	0.04222343531266365	4
10052638	Cerebral injuries NEC	CS	0.00982530282570245	0.05894397707063462	0.02454881952029545	0.00840655927374614	0.0336876976580617	4
10042259	Structural brain disorders NEC	CS	0.19217273954116065	0.0396670357431743	0.20248185714607236	0.03285767806001038	0.4469635716448307	2
10057185	Nervous system disorders NEC	CS	6.032290766745101e-5	6.4429474906565e-4	4.194757499252e-4	7.48887082312557e-5	5.151644095028e-4	5
10014624	Encephalopathies toxic and metabolic	CS	0.2062882780608597	0.4970146687425991	0.03647691182903286	0.02846361108303552	0.00430584886903948	3
10062912	Increased intracranial pressure disorders	CS	0.00119256283984584	0.00944016621250992	0.00203776773198424	6.2810822829049e-4	0.00180134051793647	5
10006290	Breast and nipple neoplasms malignant	CS	5.2365868040667e-4	0.00595953884193023	0.05876833103883908	3.3521787961473613e-6	0.00115199281162788	4
10006289	Benign and malignant breast neoplasms	CS	6.9349989364814e-4	0.25085888416037433	0.05828462603687265	5.101076451979862e-7	1.2230590814638e-4	3
10006287	Breast and nipple neoplasms benign	CS	1.1029099982264e-4	0.38248568272126415	0.08145461010117255	9.039770714263952e-7	0.01545233279607293	3
10040675	Breast disorders NEC	CS	2.421037125883025e-11	2.705100173495252e-8	1.3047101412366233e-8	1.2584106788711022e-13	1.6997868024201e-4	5
10036569	Pregnancy related circumstances	CS	0.3109815611202638	0.7893925664035705	0.334353790652399	0.03862315741145067	0.4392993182733493	1
10052767	Breast signs and symptoms	CS	2.0969262001138056e-6	0.00251881310314373	0.00129613786715059	6.283678817518212e-13	5.8235890323927e-4	5
10047465	Viral infections NEC	CS	0.2560464133549578	0.00172526869818924	0.02720731991619708	2.465856778590543e-6	0.24874174128311233	3
10074474	Transplantation complications	CS	0.00665360740499657	0.2278868786451343	0.14752043952442723	0.11059982645414618	0.0417709859382471	2
10025101	Lower respiratory tract and lung infections	CS	7.013229783636508e-5	4.1241010311167e-4	2.3861404348469e-4	5.44234927733111e-8	3.1895430429709e-4	5
10024971	Lower respiratory tract infections NEC	CS	9.512310308034316e-5	3.8905424606628e-4	2.4459319771904e-4	4.198328584699006e-8	3.2077304583146e-4	5
10031021	Oral soft tissue signs and symptoms	CS	1.4577951603468e-4	0.0046614555753974	0.26558217654463034	1.9823179513239e-4	8.6259205752921e-4	4
10033788	Paraesthesias and dysaesthesias	CS	1.6590020108617593e-5	1.2701169363233e-4	0.00344233525465084	1.4275394166808988e-6	4.3904042943114e-4	5
10040877	Skin injuries and mechanical dermatoses	CS	0.35581579549365067	0.08166992997515055	0.00209762651260983	2.9794753680837976e-8	0.08012294840330875	2
10074485	Bone and joint injuries NEC	CS	0.119491093587908	0.1702602697211522	0.1554203188465837	0.01280161278032236	0.4609401167739034	1
10013297	Bursal disorders	CS	0.1084612013677742	0.01652335911702137	0.19951252750192783	0.00459123376970607	0.7719697755168362	2
