MedDRA_ID	Description	Model	Fold1	Fold2	Fold3	Fold4	Fold5	N_significant_folds
10006436	Bronchial disorders (excl neoplasms)	CS	0.14614256764578865	0.00421468810517682	2.2821153522114e-4	2.6251868797902413e-6	4.555654830276588e-6	4
10027424	Metabolic and nutritional disorders congenital	CS	0.13255780358831545	0.05894397707063462	1.0620791378535958e-5	2.6247403970588e-4	0.16382146465024727	2
10021605	Inborn errors of metabolism	CS	0.04327266513666383	0.0354443482883402	2.4124541947877296e-5	3.2714724954387e-4	0.1387719376746721	4
10035023	Pigmentation disorders	CS	1.5958313742703734e-8	0.00215703223686036	1.5207392956742205e-6	2.1054905581082147e-9	1.2554996812916e-4	5
10046590	Urinary tract signs and symptoms	CS	3.344272523792609e-7	3.0526908702816e-4	1.8033468370933473e-5	2.8177618539545256e-10	4.4732151988109e-4	5
10062915	Therapeutic and nontherapeutic effects (excl toxicity)	CS	0.00158800697616111	0.00513850154172548	2.3667684370244e-4	1.9616629235970286e-10	0.04156517622730283	5
10012221	Deliria (incl confusion)	CS	8.857023473298122e-7	9.6402919102644e-6	1.4715065509476264e-5	3.2274627943673234e-12	9.421638744233244e-10	5
10037176	Psychiatric disorders NEC	CS	0.00153624757676613	9.521416330508934e-7	0.00225893312603338	1.581322634113656e-7	5.5280119779821e-4	5
10001708	Allergic conditions	CS	6.3237658118231e-4	0.7470159095241219	8.334802122575483e-5	0.00516967699341244	0.00882106193049172	4
10046304	Upper respiratory tract disorders (excl infections)	CS	4.566999521305552e-5	0.00132466395521036	4.470202608823107e-5	1.407620195989286e-9	5.595899780361238e-6	5
10024967	Lower respiratory tract disorders (excl obstruction and infection)	CS	3.2079572017634e-4	1.2782214455365e-4	0.02096644199154856	3.59341992374568e-9	0.0011314670921816	5
10047518	Vision disorders	CS	9.267208326268272e-9	6.207281379497045e-8	0.00101862374121196	1.4436193789027434e-8	8.312818590040676e-10	5
10028396	Musculoskeletal and connective tissue disorders congenital	CS	0.7127435136286189	0.8438844515981165	0.03943093843628875	0.3163497352119913	0.9796353397738264	1
10014701	Endocrine disorders of gonadal function	CS	6.832622870169538e-7	8.2535731929828e-10	5.6473735804828794e-8	2.544793939996464e-12	6.896620703658636e-7	5
10013326	Menstrual cycle and uterine bleeding disorders	CS	5.876393331627037e-8	6.872278988908029e-9	2.1160031144584e-4	2.70837324026224e-13	3.68676893392905e-7	5
10027665	Immune disorders NEC	CS	1.589366254148859e-6	0.00177083966138382	8.8257117771235e-4	1.2616812650451027e-5	1.415977175179e-4	5
10011954	Decreased and nonspecific blood pressure disorders and shock	CS	0.00111563899624848	0.00603622019182059	9.7923052839015e-4	5.374071459819795e-5	3.0023128599654e-4	5
10002086	Anaemias nonhaemolytic and marrow depression	CS	8.894780599023789e-11	1.3169072381082947e-9	1.1614649725115916e-8	2.0227869746507038e-13	1.5731409495114887e-6	5
10018911	Haemolyses and related conditions	CS	7.588133078639912e-8	2.653235393087487e-7	2.195648966509238e-7	3.6460006116076795e-14	9.387045279096636e-11	5
10047635	Vitamin related disorders	CS	0.00142123404248347	0.06947285095368509	0.11075763334858264	4.5364818182616e-4	0.09261456012255465	2
10028920	Neonatal and perinatal conditions	CS	0.0037880500156547	0.07509090100249617	0.10829879366434642	0.00949099459964145	0.4741754319502579	2
10024324	Leukaemias	CS	0.00831965197300148	6.7698187575424e-4	0.05803281765556723	7.2312131625973e-4	2.3858952749749e-4	4
10002363	Aneurysms and artery dissections	CS	0.5940665709383279	0.36247115791396295	0.04742570334141921	0.09787393452726162	0.00150898851536376	2
10027946	Mood disorders and disturbances NEC	CS	3.154361960836207e-6	2.344867838720964e-9	5.689755054208841e-6	5.826128474341613e-8	6.793773248348451e-7	5
10011082	Coronary artery disorders	CS	1.2609643698966317e-6	1.4279011175590324e-7	1.9595050765459e-4	1.9327785308772136e-14	2.5054645494571e-4	5
10003216	Arteriosclerosis, stenosis, vascular insufficiency and necrosis	CS	3.757403785758686e-7	2.5188792458298e-4	7.609769004644717e-8	4.443342160326407e-13	2.2473440087017e-4	5
10002426	Angioedema and urticaria	CS	2.4341615984858e-4	0.05649439836533025	1.2462315745037e-4	1.511027408762e-4	1.9538632156466e-4	4
10030061	Ocular neuromuscular disorders	CS	5.123311791844675e-6	1.5735632166054952e-9	1.3745385528261784e-8	3.8479229277453125e-14	1.1986404022609196e-8	5
10015920	Eye disorders congenital	CS	0.06828487657088345	0.01127133139220209	0.301494684562514	0.08545926462755121	0.091335941482713	1
10003018	Appetite and general nutritional disorders	CS	3.172176837496535e-5	1.1533140358861428e-6	2.7907235891109647e-5	7.12562226798917e-6	6.625570581719389e-6	5
10011305	Cranial nerve disorders (excl neoplasms)	CS	1.2687071418452e-4	1.1322464902245482e-7	0.00205641326231764	3.002973633018602e-9	1.4734250464405712e-5	5
10004018	Bacterial infectious disorders	CS	7.488765689999643e-9	1.5680460918989e-4	1.3956873906609e-4	8.565734707367608e-12	1.5257155423588745e-5	5
10038430	Renal disorders (excl nephropathies)	CS	0.00174037676093591	7.387339096799111e-5	0.00433905483905577	8.840533568845812e-8	3.90870148723856e-5	5
10002112	Anal and rectal conditions NEC	CS	0.00100653134788085	0.02082697088172155	0.03500996237836751	3.852856382029447e-6	0.09844423374918648	4
10018018	Gastrointestinal tract disorders congenital	CS	0.01988089602878482	0.8565861559877704	0.2958773781726639	0.00570826042054095	0.31401807857036845	2
10018008	Gastrointestinal stenosis and obstruction	CS	4.7187100330067e-4	3.2914611016102e-4	0.04085830139353335	1.3318675741551104e-5	2.7316676280739356e-5	5
10007510	Cardiac and vascular disorders congenital	CS	0.399189959865708	0.10999574118462258	0.00336372892283874	0.00532409051002708	0.01541370123702703	3
10047066	Vascular disorders NEC	CS	3.987452037103596e-5	1.097492846428e-4	4.0784705203617e-4	1.1562898715065017e-7	2.5531436439515058e-6	5
10046973	Cardiac valve disorders	CS	0.06499442969364515	0.06055930431285284	0.6034640970625734	0.00315365713674467	0.1852632644907505	1
10002693	Anterior eye structural change, deposit and degeneration	CS	8.089338025102922e-8	9.727197860726646e-7	4.9534637844962e-4	2.131737815252377e-5	2.6507685420516e-4	5
10010118	Communication disorders and disturbances	CS	3.1869828793446607e-6	3.6521756468047e-4	0.00106118064512857	2.5971697645918536e-5	6.538082275421771e-6	5
10079101	Respiratory tract signs and symptoms	CS	0.00293914525734207	0.00363541780735187	0.05613820213094041	2.458653055658165e-8	2.3655121476853e-4	4
10017966	Gastrointestinal infections	CS	2.3626000951958716e-10	4.983914760851684e-6	1.1005549973284e-4	3.7542992529071055e-10	5.104787718292557e-8	5
10014067	Eating disorders and disturbances	CS	0.01059026012550472	0.0743336552120119	0.10772207544063944	0.03450091838389155	0.14341390581652996	2
10069888	Procedural related injuries and complications NEC	CS	2.439705377646e-4	6.0278545896686e-4	0.01165135426396411	2.805953372945936e-8	0.00158430900788861	5
10007951	Central nervous system infections and inflammations	CS	9.956645005325697e-5	0.01272817661253432	0.00881507382335596	0.0015218110284428	0.01622363570289418	5
10082207	Vascular infections and inflammations	CS	0.00459144806391434	0.02187618264630553	0.14660529187863913	1.0273006914796e-4	2.088451282842646e-5	4
10023213	Joint disorders	CS	1.3576856764127e-4	2.4343680260130234e-7	0.00102710277651062	1.0655695154927628e-10	2.2204917494941e-4	5
10037546	Purine and pyrimidine metabolism disorders	CS	2.1485422101368e-4	1.185002439223824e-5	0.00157615739774815	2.7971455878595988e-8	6.385366656363317e-6	5
10012653	Diabetic complications	CS	0.01354051927694337	0.1174077747482376	0.00347606342255753	0.00922027103564811	0.00396657019936073	4
10019280	Heart failures	CS	3.7481572246937e-4	6.480684507739463e-7	1.0331864604898e-4	3.7161568005444326e-10	0.00073321359022189005	5
10034652	Peritoneal and retroperitoneal conditions	CS	0.0739479876710015	0.1314315552776955	1.702385219564e-4	4.7833804580573e-4	0.08100877225915237	2
10017528	Fungal infectious disorders	CS	7.676979606282939e-8	4.03723354704438e-5	8.123088004645276e-5	1.82604499077004e-12	2.12169593968122e-8	5
10030064	Ocular sensory symptoms NEC	CS	0.01069682482981425	1.42121427298e-4	0.07574732809994664	5.585018741343226e-5	1.0135757048878e-4	4
10029211	Nervous system neoplasms malignant and unspecified NEC	CS	0.06621060421079585	0.02954631427953011	0.8799862772930799	7.8776687776098e-4	0.03253685005880271	3
10028037	Movement disorders (incl parkinsonism)	CS	3.250006918731372e-9	2.4320608897734e-4	1.5370572821991645e-6	6.368266431254104e-7	2.283144214555867e-6	5
10008401	Changes in physical activity	CS	2.2924835077849113e-8	4.7057152070227e-4	2.0459540528449e-4	1.3183930983817108e-5	2.207933310794598e-5	5
10013356	Sexual function and fertility disorders	CS	1.712197663273014e-14	7.619374691586015e-12	1.7088804541915777e-7	5.946475836646246e-17	7.19575118144567e-7	5
10047060	Retina, choroid and vitreous haemorrhages and vascular disorders	CS	0.00713634833310439	0.05625038008819373	0.07705346618617759	1.1977367939208137e-6	0.07375441260930625	2
10025518	Male reproductive tract infections and inflammations	CS	0.00351288227800871	0.01923011599483327	0.16787329203003432	1.651511583813e-4	0.1427550422879309	3
10017943	Gastrointestinal conditions NEC	CS	3.216254437462266e-7	2.6902426856333e-4	2.0815621707062145e-7	6.069405283336615e-8	2.3243514064889e-4	5
10038595	Reproductive neoplasms female benign	CS	7.14309258853381e-5	0.07507599992922682	0.02376247341415025	5.356617803892855e-6	0.0030717253618053	4
10047789	Vulvovaginal disorders (excl infections and inflammations)	CS	2.3374979491908155e-6	8.713443362836754e-5	2.2711150095184786e-7	9.380951036929261e-10	1.2536583031391044e-6	5
10007963	Central nervous system vascular disorders	CS	0.00400134221532695	1.7231405291013547e-5	5.542720274298601e-5	2.6339515691048218e-15	5.4037050584332e-4	5
10037173	Psychiatric and behavioural symptoms NEC	CS	1.0385005716643e-4	0.02368252888541076	0.03703870819017717	5.945175785109686e-5	0.16252288090541817	4
10040899	Cutaneous neoplasms benign	CS	0.00419540091444055	0.03301028385259495	0.00260329845329329	0.02153182711657372	0.2285555824831788	4
10004606	Bile duct disorders	CS	0.01267430411153604	0.00217662387996553	0.00332380818763015	4.4120427633086336e-5	0.05062568762410231	4
10026753	Manic and bipolar mood disorders and disturbances	CS	3.917853506694383e-7	4.668693632313296e-7	0.00320458963254331	4.8392749273708325e-8	4.5201318263495425e-7	5
10046708	Urolithiases	CS	0.00884809552856144	0.02358380076354525	0.08497061754017321	2.125923755527941e-7	2.680448364294161e-6	4
10038364	Renal and urinary tract neoplasms malignant and unspecified	CS	0.0253898492524958	0.03340489722217434	0.6824651493419115	0.00694103517960438	0.00666387901417746	4
10004994	Bladder and bladder neck disorders (excl calculi)	CS	0.01289524612021037	0.03176477089376012	0.02477871517180845	4.63481942764287e-5	0.00575128827931233	5
10041543	Spinal cord and nerve root disorders	CS	0.4521886331382713	0.388547719467673	0.06044585180564445	0.00987340507242715	0.0016530141053489	2
10021877	Ocular infections, irritations and inflammations	CS	0.0064463620811921	0.00544714484832174	0.0388040948106978	6.49004427820646e-5	8.939666066480547e-5	5
10029301	Neurological disorders of the eye	CS	5.768509115207182e-7	3.017257439997187e-7	5.8664440065607e-4	1.293775540748959e-6	1.0426396779711664e-8	5
10035534	Platelet disorders	CS	4.023082257832388e-11	5.892555453767858e-14	2.0374457242470416e-11	3.797335824847989e-17	3.6684556123406724e-10	5
10007512	Cardiac and vascular investigations (excl enzyme tests)	CS	1.0364368841031e-4	0.00473043224485028	0.00500911559285479	1.7725315571141572e-6	1.13743384033e-4	5
10005959	Bone disorders (excl congenital and fractures)	CS	0.01852765581789471	6.838958480651342e-5	4.838728633995532e-6	4.311248689430748e-7	1.8960389400545904e-6	5
10013296	Bone, calcium, magnesium and phosphorus metabolism disorders	CS	4.740474228500705e-7	5.122331116207295e-5	3.1481387854321e-4	4.728415475473604e-10	5.7444723905730865e-5	5
10018849	Haematological disorders NEC	CS	2.3627495362829e-4	0.00175829344683406	0.00168613955756739	0.00885103181981731	0.4095789973141896	4
10018865	Haematopoietic neoplasms (excl leukaemias and lymphomas)	CS	0.02918170873911206	0.01607033123311561	0.01964814343231465	0.06500778929432942	0.04124491638150036	4
10028389	Musculoskeletal and connective tissue neoplasms	CS	0.00168658915845544	0.10570607121559168	0.01184365171117125	0.00466946895705752	0.0951728477847718	3
10040900	Skin neoplasms malignant and unspecified	CS	0.01236622514621045	0.01608672360644663	0.015428469625938	0.02438019984519304	0.00372658011464422	5
10042258	Structural brain disorders	CS	0.3292959364605314	0.1107370778654942	0.21312906674143672	0.0717541193167086	0.3840946716563971	0
10014623	Encephalopathies	CS	0.04032391063096935	0.01022475971387012	0.10021934945208066	8.214512620037156e-5	0.05006460024596267	3
10021666	Increased intracranial pressure and hydrocephalus	CS	0.03416693426339846	0.00700063558273432	0.00132605625817309	3.0616876684967454e-6	0.00161678535377857	5
10006291	Breast neoplasms malignant and unspecified (incl nipple)	CS	1.896997370658212e-5	0.03714331948821376	0.08027430270389041	3.082234734120966e-5	0.00164133607313264	4
10006232	Breast disorders	CS	8.611188883844775e-13	6.038281246637891e-9	3.5407064913184435e-8	1.3687930741468344e-15	3.0449293736889e-4	5
10006288	Breast neoplasms benign (incl nipple)	CS	8.527899319272125e-5	0.06331121019982555	0.01339163617264741	1.4592099263850654e-6	0.00541791849323249	4
10018057	Gender related factors	CS	0.39363301658831806	0.9122878301474024	0.09262265949149068	0.4303020511457238	0.07804358654350263	0
10031013	Oral soft tissue conditions	CS	1.9539870749174177e-5	1.888538294837156e-5	3.0145015938406e-4	1.3914021556296405e-12	6.246316107376284e-8	5
10022119	Injuries by physical agents	CS	0.6930665538934228	0.7366658613970751	0.1622884500250213	0.2361536218411196	0.26734124655735503	0
10005942	Bone and joint injuries	CS	0.0518318835565438	3.6845540621716e-4	9.6618935041896e-4	0.0010150973729887	0.18216162030536912	3
10013361	Synovial and bursal disorders	CS	0.02756335146285851	0.00873447852957117	0.8402274695767918	4.7433024035458e-4	0.8379345836359449	3
10007867	Tissue disorders NEC	CS	1.8377641287256476e-5	6.7896517338539e-4	0.03863643885367879	6.381951740497097e-7	0.00054135637542635005	5
10040792	Skin and subcutaneous tissue infections and infestations	CS	7.4868932118363e-4	6.51420829048462e-7	3.3805738261664623e-6	3.2818359398261414e-8	4.2328606988964714e-8	5
10016417	Female reproductive tract infections and inflammations	CS	6.474233744535774e-6	0.01813858600215725	0.003075257864475	6.756802927498137e-13	2.822517253872396e-5	5
10047043	Skin vascular abnormalities	CS	0.01623498929056295	1.2096631846228e-4	0.01846793940919635	2.687619563592011e-10	2.1523704189539513e-8	5
10017991	Gastrointestinal neoplasms malignant and unspecified	CS	0.1258452402383078	0.00224014526162477	0.01855661242114115	5.9681844479624e-4	0.08366953308188613	3
10038666	Respiratory and mediastinal neoplasms malignant and unspecified	CS	0.02580627222013323	0.00155411089568627	0.00206075924581595	0.07964778699725544	0.2496661783625912	3
10029107	Respiratory tract neoplasms	CS	0.01768178674181488	0.00257810880243288	0.00221078388585547	0.01796202299279915	0.2347249126009031	4
10038597	Reproductive neoplasms male malignant and unspecified	CS	0.04244013856687179	0.03072648342281743	0.04515003336792206	0.00871577145856877	0.0162717836220122	5
10036958	Prostatic disorders (excl infections and inflammations)	CS	0.013149253597532	0.01484557478958736	0.2582266621749234	0.02294249914676333	0.2151573484934723	3
10034468	Pericardial disorders	CS	0.00289955061592241	1.2555181140029364e-5	1.6585762190320675e-6	3.1015567611812044e-7	0.01397593524694935	5
10028593	Myocardial disorders	CS	0.00569478341676523	0.00197721311501116	0.00782154168921016	3.6251640944266e-4	0.01044520567429029	5
10082206	Cardiac disorders, signs and symptoms NEC	CS	4.199508318804652e-5	1.0632958195669e-4	4.078282024025859e-5	3.8493750081748326e-10	1.4095896014657331e-6	5
10014523	Embolism and thrombosis	CS	5.472913250457709e-5	0.00246064045107605	0.00174036765227655	1.3152146692616451e-9	7.365257305197685e-6	5
10043237	Tendon, ligament and cartilage disorders	CS	0.11389672169380376	0.00101479103004496	0.05655100084776734	1.0580927578792418e-5	0.00216220078388302	3
10028302	Muscle disorders	CS	0.02067528286929544	0.02513798769905173	0.02974844843091972	1.01488553482403e-7	1.545028833016913e-6	5
10040998	Sleep disturbances (incl subtypes)	CS	2.4102614481613e-4	6.058124347487349e-9	1.073621345927984e-6	6.910603171465089e-9	3.957721037566451e-6	5
10040991	Sleep disorders and disturbances	CS	5.77324058792163e-6	2.621544080255045e-7	9.694571742702269e-6	1.1839597076652126e-11	1.6060257140240895e-8	5
10013364	Cervix disorders (excl infections and inflammations)	CS	4.293131402600841e-5	0.07337785493466374	7.408035643835882e-5	1.3631142666334e-4	0.0532555754706279	3
10019231	Headaches	CS	0.00199558587871145	1.1545314047112e-4	5.148882819115223e-5	8.442956575218467e-6	4.175269572039606e-6	5
10038594	Reproductive neoplasms female malignant and unspecified	CS	6.147038024979235e-6	0.03298389499627083	0.01099495746474809	1.3291640501113803e-6	0.00100873121684879	5
10013369	Thoracic disorders (excl lung and pleura)	CS	6.4208634522207e-4	5.025296824153439e-6	1.6203473000715663e-5	3.812465742671717e-9	0.00542275173606004	5
10017628	Gallbladder disorders	CS	0.00718440211928223	0.00416276196619741	0.00173075597688249	1.2745191344371564e-6	0.02672293232379809	5
10035597	Pleural disorders	CS	0.01636911867010379	0.00397577124694588	0.01051308051145993	1.5652432611741554e-5	0.00337209161263945	5
10043946	Tongue conditions	CS	3.2807635444967e-4	6.524077757288296e-5	0.0217221857700243	2.5788675182570526e-6	3.592085417906709e-7	5
10017969	Gastrointestinal inflammatory conditions	CS	3.317868600773022e-5	9.22907068013736e-6	2.623972310704911e-5	1.1291091623380536e-7	9.451569330143431e-5	5
10010761	Connective tissue disorders (excl congenital)	CS	2.55992026062222e-5	8.271317486974376e-6	0.01391916741366775	2.054604392147515e-8	0.00791910617114327	5
10017934	Benign neoplasms gastrointestinal	CS	0.8621939587469617	0.46724705421666224	0.01659874672772313	0.00274940115989469	0.09271788098625838	2
10017987	Gastrointestinal neoplasms benign	CS	0.911833940707181	0.3445745366452979	0.06130651497208607	0.00185998075611969	0.0775689914909324	1
10017977	Gastrointestinal motility and defaecation conditions	CS	2.4667379694938494e-5	9.1298456477392e-4	1.9669269230611e-4	2.2089041527042774e-9	1.7236037110503e-4	5
10038612	Reproductive tract disorders NEC	CS	8.934579353348832e-6	8.6278402767074e-4	1.5115355369001491e-6	7.300155189147929e-12	0.00353255904239882	5
10047061	Ocular haemorrhages and vascular disorders NEC	CS	0.06773624130724785	0.00687992497053893	0.00851273678455808	5.3358269386833055e-8	0.10922213590184376	3
10005908	Body temperature conditions	CS	2.533089883281582e-9	3.790640338342602e-5	2.7730228300682e-4	3.6256516731164105e-10	5.1563911898106e-4	5
10039911	Seizures (incl subtypes)	CS	6.7943286615846e-4	1.7456980571681143e-8	1.094404524743031e-5	2.1044561312276274e-13	1.737715834464197e-5	5
10030046	Ocular injuries	CS	0.7041021068838266	0.10616255631222817	0.03496503496503497	0.03877462165519285	0.13742319651489077	2
10015917	Eye disorders NEC	CS	1.10234053559e-4	1.762505495821086e-7	0.01778176887397882	1.9945732675346e-4	1.5150834311624e-4	5
10033283	Ovarian and fallopian tube disorders	CS	3.4758324795131e-4	0.0038065187764072	0.00320318874370083	2.1724153999724e-4	7.143078519670065e-5	5
10043739	Thyroid gland disorders	CS	8.6678655039001e-4	0.01022338968210914	5.283258423823498e-5	3.3031079874958e-4	0.01441964690843256	5
10046828	Uterine, pelvic and broad ligament disorders	CS	5.528728565523259e-9	0.00919592280979763	0.00161460995359175	1.2982918034189026e-8	2.754513426866e-4	5
10019243	Hearing disorders	CS	0.01165913501359932	6.382121226027471e-9	0.00708725079003781	9.438565780780712e-8	0.0871365903923132	4
10053172	Fatal outcomes	CS	6.8998920071999e-4	5.785433601561572e-6	0.00889666075039112	0.00308958851492668	0.21306220146503635	4
10040480	Sexual dysfunctions, disturbances and gender identity disorders	CS	8.866360384106428e-17	5.702329539687501e-13	1.0336775073837858e-8	3.1443659242718002e-18	5.4038798913144425e-8	5
10014412	Electrolyte and fluid balance conditions	CS	4.8361210120313e-4	6.733188513028777e-5	3.4331108287492777e-5	1.6106400626432468e-8	0.00441093420689623	5
10013511	Disturbances in thinking and perception	CS	7.926989597578136e-7	6.151163862282929e-5	4.2814260754359e-4	3.1186548628128325e-14	1.3609903995103665e-8	5
10012303	Demyelinating disorders	CS	0.00274173565500474	0.14998670980106588	0.10772207544063944	0.7631311203340334	0.1988317492539156	1
10044018	Dental and gingival conditions	CS	0.00619425551859911	1.3269806559729e-4	0.04012597696023329	2.625488427313481e-7	0.03256593778884655	5
10013465	Dissociative disorders	CS	0.00669601995954778	6.285061579325879e-5	0.02504062666952751	8.7982007050725e-4	0.00374495287762056	5
10012375	Depressed mood disorders and disturbances	CS	8.810417288850602e-5	2.589645866814743e-7	1.6698255732134476e-6	1.9507967876452193e-7	4.5307309560419e-4	5
10040789	Skin and subcutaneous tissue disorders congenital	CS	0.2136753759245955	0.4782476399662732	0.7284684099367338	0.961779674663756	0.961508386168314	0
10018424	Glucose metabolism disorders (incl diabetes mellitus)	CS	0.00424457909924378	9.045450213868757e-6	1.8179312862633794e-7	6.134762252938321e-10	2.4507384589899e-4	5
10013535	Diverticular disorders	CS	0.29791504008068315	0.3993729321156069	0.2464850968284805	0.00141655213926981	0.01516331417134456	2
